date,name,category,value
"Friday, January 31, 2020",China,Asia,52
"Saturday, February 1, 2020",China,Asia,62
"Sunday, February 2, 2020",China,Asia,64
"Monday, February 3, 2020",China,Asia,72
"Tuesday, February 4, 2020",China,Asia,80
"Wednesday, February 5, 2020",China,Asia,99
"Thursday, February 6, 2020",China,Asia,106
"Friday, February 7, 2020",China,Asia,117
"Saturday, February 8, 2020",China,Asia,124
"Sunday, February 9, 2020",China,Asia,131
"Monday, February 10, 2020",China,Asia,138
"Tuesday, February 11, 2020",China,Asia,144
"Wednesday, February 12, 2020",China,Asia,157
"Thursday, February 13, 2020",China,Asia,157
"Friday, February 14, 2020",China,Asia,159
"Saturday, February 15, 2020",China,Asia,162
"Sunday, February 16, 2020",China,Asia,162
"Monday, February 17, 2020",China,Asia,163
"Tuesday, February 18, 2020",China,Asia,163
"Wednesday, February 19, 2020",China,Asia,168
"Thursday, February 20, 2020",China,Asia,168
"Friday, February 21, 2020",China,Asia,168
"Saturday, February 22, 2020",China,Asia,168
"Sunday, February 23, 2020",China,Asia,168
"Monday, February 24, 2020",China,Asia,168
"Tuesday, February 25, 2020",China,Asia,168
"Wednesday, February 26, 2020",China,Asia,168
"Thursday, February 27, 2020",China,Asia,168
"Friday, February 28, 2020",China,Asia,168
"Saturday, February 29, 2020",China,Asia,168
"Sunday, March 1, 2020",China,Asia,168
"Monday, March 2, 2020",China,Asia,168
"Tuesday, March 3, 2020",China,Asia,168
"Wednesday, March 4, 2020",China,Asia,168
"Thursday, March 5, 2020",China,Asia,168
"Friday, March 6, 2020",China,Asia,168
"Saturday, March 7, 2020",China,Asia,168
"Sunday, March 8, 2020",China,Asia,168
"Monday, March 9, 2020",China,Asia,168
"Tuesday, March 10, 2020",China,Asia,168
"Wednesday, March 11, 2020",China,Asia,168
"Thursday, March 12, 2020",China,Asia,168
"Friday, March 13, 2020",China,Asia,168
"Saturday, March 14, 2020",China,Asia,168
"Sunday, March 15, 2020",China,Asia,168
"Monday, March 16, 2020",China,Asia,168
"Tuesday, March 17, 2020",China,Asia,168
"Wednesday, March 18, 2020",China,Asia,168
"Thursday, March 19, 2020",China,Asia,168
"Friday, March 20, 2020",China,Asia,168
"Saturday, March 21, 2020",China,Asia,168
"Sunday, March 22, 2020",China,Asia,168
"Monday, March 23, 2020",China,Asia,168
"Tuesday, March 24, 2020",China,Asia,168
"Wednesday, March 25, 2020",China,Asia,168
"Thursday, March 26, 2020",China,Asia,168
"Friday, March 27, 2020",China,Asia,168
"Saturday, March 28, 2020",China,Asia,168
"Sunday, March 29, 2020",China,Asia,168
"Monday, March 30, 2020",China,Asia,168
"Tuesday, March 31, 2020",China,Asia,168
"Wednesday, April 1, 2020",China,Asia,168
"Thursday, April 2, 2020",China,Asia,168
"Friday, April 3, 2020",China,Asia,168
"Saturday, April 4, 2020",China,Asia,168
"Sunday, April 5, 2020",China,Asia,168
"Monday, April 6, 2020",China,Asia,168
"Tuesday, April 7, 2020",China,Asia,168
"Wednesday, April 8, 2020",China,Asia,168
"Thursday, April 9, 2020",China,Asia,168
"Friday, April 10, 2020",China,Asia,168
"Saturday, April 11, 2020",China,Asia,168
"Sunday, April 12, 2020",China,Asia,168
"Monday, April 13, 2020",China,Asia,168
"Tuesday, April 14, 2020",China,Asia,168
"Wednesday, April 15, 2020",China,Asia,168
"Thursday, April 16, 2020",China,Asia,168
"Friday, April 17, 2020",China,Asia,168
"Saturday, April 18, 2020",China,Asia,168
"Sunday, April 19, 2020",China,Asia,168
"Monday, April 20, 2020",China,Asia,168
"Tuesday, April 21, 2020",China,Asia,168
"Wednesday, April 22, 2020",China,Asia,168
"Thursday, April 23, 2020",China,Asia,168
"Friday, April 24, 2020",China,Asia,168
"Saturday, April 25, 2020",China,Asia,168
"Sunday, April 26, 2020",China,Asia,168
"Monday, April 27, 2020",China,Asia,168
"Tuesday, April 28, 2020",China,Asia,168
"Wednesday, April 29, 2020",China,Asia,168
"Thursday, April 30, 2020",China,Asia,168
"Friday, May 1, 2020",China,Asia,168
"Saturday, May 2, 2020",China,Asia,168
"Sunday, May 3, 2020",China,Asia,168
"Monday, May 4, 2020",China,Asia,168
"Tuesday, May 5, 2020",China,Asia,168
"Wednesday, May 6, 2020",China,Asia,168
"Thursday, May 7, 2020",China,Asia,168
"Friday, May 8, 2020",China,Asia,168
"Saturday, May 9, 2020",China,Asia,168
"Sunday, May 10, 2020",China,Asia,168
"Monday, May 11, 2020",China,Asia,168
"Tuesday, May 12, 2020",China,Asia,168
"Wednesday, May 13, 2020",China,Asia,168
"Thursday, May 14, 2020",China,Asia,168
"Friday, May 15, 2020",China,Asia,169
"Saturday, May 16, 2020",China,Asia,169
"Sunday, May 17, 2020",China,Asia,169
"Monday, May 18, 2020",China,Asia,169
"Tuesday, May 19, 2020",China,Asia,169
"Wednesday, May 20, 2020",China,Asia,169
"Thursday, May 21, 2020",China,Asia,169
"Friday, May 22, 2020",China,Asia,169
"Saturday, May 23, 2020",China,Asia,169
"Sunday, May 24, 2020",China,Asia,169
"Monday, May 25, 2020",China,Asia,169
"Tuesday, May 26, 2020",China,Asia,169
"Wednesday, May 27, 2020",China,Asia,169
"Thursday, May 28, 2020",China,Asia,169
"Friday, May 29, 2020",China,Asia,169
"Saturday, May 30, 2020",China,Asia,169
"Sunday, May 31, 2020",China,Asia,169
"Monday, June 1, 2020",China,Asia,169
"Tuesday, June 2, 2020",China,Asia,169
"Wednesday, June 3, 2020",China,Asia,169
"Thursday, June 4, 2020",China,Asia,169
"Friday, June 5, 2020",China,Asia,169
"Saturday, June 6, 2020",China,Asia,170
"Sunday, June 7, 2020",China,Asia,170
"Monday, June 8, 2020",China,Asia,170
"Tuesday, June 9, 2020",China,Asia,170
"Wednesday, June 10, 2020",China,Asia,170
"Thursday, June 11, 2020",China,Asia,170
"Friday, June 12, 2020",China,Asia,171
"Saturday, June 13, 2020",China,Asia,171
"Sunday, June 14, 2020",China,Asia,171
"Monday, June 15, 2020",China,Asia,171
"Tuesday, June 16, 2020",China,Asia,171
"Wednesday, June 17, 2020",China,Asia,171
"Thursday, June 18, 2020",China,Asia,171
"Friday, June 19, 2020",China,Asia,171
"Saturday, June 20, 2020",China,Asia,171
"Sunday, June 21, 2020",China,Asia,171
"Monday, June 22, 2020",China,Asia,171
"Tuesday, June 23, 2020",China,Asia,171
"Wednesday, June 24, 2020",China,Asia,171
"Thursday, June 25, 2020",China,Asia,171
"Friday, June 26, 2020",China,Asia,171
"Saturday, June 27, 2020",China,Asia,171
"Sunday, June 28, 2020",China,Asia,171
"Monday, June 29, 2020",China,Asia,171
"Tuesday, June 30, 2020",China,Asia,171
"Wednesday, July 1, 2020",China,Asia,171
"Thursday, July 2, 2020",China,Asia,171
"Friday, July 3, 2020",China,Asia,171
"Saturday, July 4, 2020",China,Asia,171
"Sunday, July 5, 2020",China,Asia,171
"Monday, July 6, 2020",China,Asia,171
"Tuesday, July 7, 2020",China,Asia,171
"Wednesday, July 8, 2020",China,Asia,171
"Thursday, July 9, 2020",China,Asia,171
"Friday, July 10, 2020",China,Asia,171
"Saturday, July 11, 2020",China,Asia,171
"Sunday, July 12, 2020",China,Asia,171
"Monday, July 13, 2020",China,Asia,171
"Tuesday, July 14, 2020",China,Asia,171
"Wednesday, July 15, 2020",China,Asia,171
"Thursday, July 16, 2020",China,Asia,171
"Friday, July 17, 2020",China,Asia,171
"Saturday, July 18, 2020",China,Asia,171
"Sunday, July 19, 2020",China,Asia,171
"Monday, July 20, 2020",China,Asia,171
"Tuesday, July 21, 2020",China,Asia,171
"Wednesday, July 22, 2020",China,Asia,171
"Thursday, July 23, 2020",China,Asia,171
"Friday, July 24, 2020",China,Asia,171
"Saturday, July 25, 2020",China,Asia,171
"Sunday, July 26, 2020",China,Asia,171
"Monday, July 27, 2020",China,Asia,171
"Tuesday, July 28, 2020",China,Asia,171
"Wednesday, July 29, 2020",China,Asia,171
"Thursday, July 30, 2020",China,Asia,171
"Friday, July 31, 2020",China,Asia,171
"Saturday, August 1, 2020",China,Asia,171
"Sunday, August 2, 2020",China,Asia,171
"Monday, August 3, 2020",China,Asia,171
"Tuesday, August 4, 2020",China,Asia,171
"Wednesday, August 5, 2020",China,Asia,171
"Thursday, August 6, 2020",China,Asia,171
"Friday, August 7, 2020",China,Asia,171
"Saturday, August 8, 2020",China,Asia,171
"Sunday, August 9, 2020",China,Asia,171
"Monday, August 10, 2020",China,Asia,171
"Tuesday, August 11, 2020",China,Asia,171
"Wednesday, August 12, 2020",China,Asia,171
"Thursday, August 13, 2020",China,Asia,171
"Friday, August 14, 2020",China,Asia,171
"Saturday, August 15, 2020",China,Asia,171
"Sunday, August 16, 2020",China,Asia,171
"Monday, August 17, 2020",China,Asia,171
"Tuesday, August 18, 2020",China,Asia,171
"Wednesday, August 19, 2020",China,Asia,171
"Wednesday, January 22, 2020",China,Asia,1
"Thursday, January 23, 2020",China,Asia,1
"Friday, January 24, 2020",China,Asia,2
"Saturday, January 25, 2020",China,Asia,8
"Sunday, January 26, 2020",China,Asia,13
"Monday, January 27, 2020",China,Asia,18
"Tuesday, January 28, 2020",China,Asia,33
"Wednesday, January 29, 2020",China,Asia,48
"Thursday, January 30, 2020",China,Asia,65
"Friday, January 31, 2020",China,Asia,82
"Saturday, February 1, 2020",China,Asia,96
"Sunday, February 2, 2020",China,Asia,104
"Monday, February 3, 2020",China,Asia,113
"Tuesday, February 4, 2020",China,Asia,126
"Wednesday, February 5, 2020",China,Asia,135
"Thursday, February 6, 2020",China,Asia,157
"Friday, February 7, 2020",China,Asia,172
"Saturday, February 8, 2020",China,Asia,195
"Sunday, February 9, 2020",China,Asia,206
"Monday, February 10, 2020",China,Asia,218
"Tuesday, February 11, 2020",China,Asia,239
"Wednesday, February 12, 2020",China,Asia,251
"Thursday, February 13, 2020",China,Asia,265
"Friday, February 14, 2020",China,Asia,283
"Saturday, February 15, 2020",China,Asia,291
"Sunday, February 16, 2020",China,Asia,300
"Monday, February 17, 2020",China,Asia,301
"Tuesday, February 18, 2020",China,Asia,306
"Wednesday, February 19, 2020",China,Asia,306
"Thursday, February 20, 2020",China,Asia,307
"Friday, February 21, 2020",China,Asia,308
"Saturday, February 22, 2020",China,Asia,309
"Sunday, February 23, 2020",China,Asia,311
"Monday, February 24, 2020",China,Asia,311
"Tuesday, February 25, 2020",China,Asia,311
"Wednesday, February 26, 2020",China,Asia,312
"Thursday, February 27, 2020",China,Asia,317
"Friday, February 28, 2020",China,Asia,318
"Saturday, February 29, 2020",China,Asia,318
"Sunday, March 1, 2020",China,Asia,318
"Monday, March 2, 2020",China,Asia,318
"Tuesday, March 3, 2020",China,Asia,318
"Wednesday, March 4, 2020",China,Asia,318
"Thursday, March 5, 2020",China,Asia,318
"Friday, March 6, 2020",China,Asia,318
"Saturday, March 7, 2020",China,Asia,318
"Sunday, March 8, 2020",China,Asia,318
"Monday, March 9, 2020",China,Asia,318
"Tuesday, March 10, 2020",China,Asia,318
"Wednesday, March 11, 2020",China,Asia,318
"Thursday, March 12, 2020",China,Asia,318
"Friday, March 13, 2020",China,Asia,318
"Saturday, March 14, 2020",China,Asia,318
"Sunday, March 15, 2020",China,Asia,318
"Monday, March 16, 2020",China,Asia,318
"Tuesday, March 17, 2020",China,Asia,318
"Wednesday, March 18, 2020",China,Asia,318
"Thursday, March 19, 2020",China,Asia,318
"Friday, March 20, 2020",China,Asia,318
"Saturday, March 21, 2020",China,Asia,318
"Sunday, March 22, 2020",China,Asia,319
"Monday, March 23, 2020",China,Asia,319
"Tuesday, March 24, 2020",China,Asia,319
"Wednesday, March 25, 2020",China,Asia,319
"Thursday, March 26, 2020",China,Asia,319
"Friday, March 27, 2020",China,Asia,319
"Saturday, March 28, 2020",China,Asia,319
"Sunday, March 29, 2020",China,Asia,319
"Monday, March 30, 2020",China,Asia,321
"Tuesday, March 31, 2020",China,Asia,321
"Wednesday, April 1, 2020",China,Asia,323
"Thursday, April 2, 2020",China,Asia,325
"Friday, April 3, 2020",China,Asia,326
"Saturday, April 4, 2020",China,Asia,326
"Sunday, April 5, 2020",China,Asia,327
"Monday, April 6, 2020",China,Asia,327
"Tuesday, April 7, 2020",China,Asia,327
"Wednesday, April 8, 2020",China,Asia,327
"Thursday, April 9, 2020",China,Asia,327
"Friday, April 10, 2020",China,Asia,327
"Saturday, April 11, 2020",China,Asia,327
"Sunday, April 12, 2020",China,Asia,327
"Monday, April 13, 2020",China,Asia,327
"Tuesday, April 14, 2020",China,Asia,327
"Wednesday, April 15, 2020",China,Asia,327
"Thursday, April 16, 2020",China,Asia,328
"Friday, April 17, 2020",China,Asia,328
"Saturday, April 18, 2020",China,Asia,328
"Sunday, April 19, 2020",China,Asia,328
"Monday, April 20, 2020",China,Asia,328
"Tuesday, April 21, 2020",China,Asia,328
"Wednesday, April 22, 2020",China,Asia,328
"Thursday, April 23, 2020",China,Asia,328
"Friday, April 24, 2020",China,Asia,328
"Saturday, April 25, 2020",China,Asia,328
"Sunday, April 26, 2020",China,Asia,328
"Monday, April 27, 2020",China,Asia,328
"Tuesday, April 28, 2020",China,Asia,328
"Wednesday, April 29, 2020",China,Asia,328
"Thursday, April 30, 2020",China,Asia,328
"Friday, May 1, 2020",China,Asia,328
"Saturday, May 2, 2020",China,Asia,328
"Sunday, May 3, 2020",China,Asia,328
"Monday, May 4, 2020",China,Asia,328
"Tuesday, May 5, 2020",China,Asia,328
"Wednesday, May 6, 2020",China,Asia,328
"Thursday, May 7, 2020",China,Asia,328
"Friday, May 8, 2020",China,Asia,328
"Saturday, May 9, 2020",China,Asia,328
"Sunday, May 10, 2020",China,Asia,328
"Monday, May 11, 2020",China,Asia,328
"Tuesday, May 12, 2020",China,Asia,328
"Wednesday, May 13, 2020",China,Asia,328
"Thursday, May 14, 2020",China,Asia,328
"Friday, May 15, 2020",China,Asia,328
"Saturday, May 16, 2020",China,Asia,328
"Sunday, May 17, 2020",China,Asia,328
"Monday, May 18, 2020",China,Asia,328
"Tuesday, May 19, 2020",China,Asia,328
"Wednesday, May 20, 2020",China,Asia,328
"Thursday, May 21, 2020",China,Asia,328
"Friday, May 22, 2020",China,Asia,328
"Saturday, May 23, 2020",China,Asia,328
"Sunday, May 24, 2020",China,Asia,328
"Monday, May 25, 2020",China,Asia,328
"Tuesday, May 26, 2020",China,Asia,328
"Wednesday, May 27, 2020",China,Asia,328
"Thursday, May 28, 2020",China,Asia,328
"Friday, May 29, 2020",China,Asia,328
"Saturday, May 30, 2020",China,Asia,328
"Sunday, May 31, 2020",China,Asia,328
"Monday, June 1, 2020",China,Asia,328
"Tuesday, June 2, 2020",China,Asia,328
"Wednesday, June 3, 2020",China,Asia,328
"Thursday, June 4, 2020",China,Asia,328
"Friday, June 5, 2020",China,Asia,328
"Saturday, June 6, 2020",China,Asia,328
"Sunday, June 7, 2020",China,Asia,328
"Monday, June 8, 2020",China,Asia,328
"Tuesday, June 9, 2020",China,Asia,328
"Wednesday, June 10, 2020",China,Asia,328
"Thursday, June 11, 2020",China,Asia,328
"Friday, June 12, 2020",China,Asia,328
"Saturday, June 13, 2020",China,Asia,328
"Sunday, June 14, 2020",China,Asia,331
"Monday, June 15, 2020",China,Asia,335
"Tuesday, June 16, 2020",China,Asia,336
"Wednesday, June 17, 2020",China,Asia,338
"Thursday, June 18, 2020",China,Asia,340
"Friday, June 19, 2020",China,Asia,340
"Saturday, June 20, 2020",China,Asia,344
"Sunday, June 21, 2020",China,Asia,346
"Monday, June 22, 2020",China,Asia,346
"Tuesday, June 23, 2020",China,Asia,348
"Wednesday, June 24, 2020",China,Asia,349
"Thursday, June 25, 2020",China,Asia,349
"Friday, June 26, 2020",China,Asia,349
"Saturday, June 27, 2020",China,Asia,349
"Sunday, June 28, 2020",China,Asia,349
"Monday, June 29, 2020",China,Asia,349
"Tuesday, June 30, 2020",China,Asia,349
"Wednesday, July 1, 2020",China,Asia,349
"Thursday, July 2, 2020",China,Asia,349
"Friday, July 3, 2020",China,Asia,349
"Saturday, July 4, 2020",China,Asia,349
"Sunday, July 5, 2020",China,Asia,349
"Monday, July 6, 2020",China,Asia,349
"Tuesday, July 7, 2020",China,Asia,349
"Wednesday, July 8, 2020",China,Asia,349
"Thursday, July 9, 2020",China,Asia,349
"Friday, July 10, 2020",China,Asia,349
"Saturday, July 11, 2020",China,Asia,349
"Sunday, July 12, 2020",China,Asia,349
"Monday, July 13, 2020",China,Asia,349
"Tuesday, July 14, 2020",China,Asia,349
"Wednesday, July 15, 2020",China,Asia,349
"Thursday, July 16, 2020",China,Asia,349
"Friday, July 17, 2020",China,Asia,349
"Saturday, July 18, 2020",China,Asia,349
"Sunday, July 19, 2020",China,Asia,349
"Monday, July 20, 2020",China,Asia,349
"Tuesday, July 21, 2020",China,Asia,349
"Wednesday, July 22, 2020",China,Asia,349
"Thursday, July 23, 2020",China,Asia,349
"Friday, July 24, 2020",China,Asia,349
"Saturday, July 25, 2020",China,Asia,349
"Sunday, July 26, 2020",China,Asia,349
"Monday, July 27, 2020",China,Asia,349
"Tuesday, July 28, 2020",China,Asia,349
"Wednesday, July 29, 2020",China,Asia,349
"Thursday, July 30, 2020",China,Asia,349
"Friday, July 31, 2020",China,Asia,349
"Saturday, August 1, 2020",China,Asia,349
"Sunday, August 2, 2020",China,Asia,349
"Monday, August 3, 2020",China,Asia,349
"Tuesday, August 4, 2020",China,Asia,349
"Wednesday, August 5, 2020",China,Asia,349
"Thursday, August 6, 2020",China,Asia,349
"Friday, August 7, 2020",China,Asia,349
"Saturday, August 8, 2020",China,Asia,349
"Sunday, August 9, 2020",China,Asia,349
"Monday, August 10, 2020",China,Asia,350
"Tuesday, August 11, 2020",China,Asia,350
"Wednesday, August 12, 2020",China,Asia,351
"Thursday, August 13, 2020",China,Asia,351
"Friday, August 14, 2020",China,Asia,351
"Saturday, August 15, 2020",China,Asia,351
"Sunday, August 16, 2020",China,Asia,351
"Monday, August 17, 2020",China,Asia,351
"Tuesday, August 18, 2020",China,Asia,351
"Wednesday, August 19, 2020",China,Asia,351
"Wednesday, January 22, 2020",China,Asia,0
"Thursday, January 23, 2020",China,Asia,2
"Friday, January 24, 2020",China,Asia,4
"Saturday, January 25, 2020",China,Asia,9
"Sunday, January 26, 2020",China,Asia,15
"Monday, January 27, 2020",China,Asia,21
"Tuesday, January 28, 2020",China,Asia,33
"Wednesday, January 29, 2020",China,Asia,38
"Thursday, January 30, 2020",China,Asia,44
"Friday, January 31, 2020",China,Asia,59
"Saturday, February 1, 2020",China,Asia,80
"Sunday, February 2, 2020",China,Asia,95
"Monday, February 3, 2020",China,Asia,121
"Tuesday, February 4, 2020",China,Asia,155
"Wednesday, February 5, 2020",China,Asia,190
"Thursday, February 6, 2020",China,Asia,227
"Friday, February 7, 2020",China,Asia,277
"Saturday, February 8, 2020",China,Asia,295
"Sunday, February 9, 2020",China,Asia,307
"Monday, February 10, 2020",China,Asia,331
"Tuesday, February 11, 2020",China,Asia,360
"Wednesday, February 12, 2020",China,Asia,378
"Thursday, February 13, 2020",China,Asia,395
"Friday, February 14, 2020",China,Asia,419
"Saturday, February 15, 2020",China,Asia,425
"Sunday, February 16, 2020",China,Asia,445
"Monday, February 17, 2020",China,Asia,457
"Tuesday, February 18, 2020",China,Asia,464
"Wednesday, February 19, 2020",China,Asia,470
"Thursday, February 20, 2020",China,Asia,476
"Friday, February 21, 2020",China,Asia,479
"Saturday, February 22, 2020",China,Asia,479
"Sunday, February 23, 2020",China,Asia,480
"Monday, February 24, 2020",China,Asia,480
"Tuesday, February 25, 2020",China,Asia,480
"Wednesday, February 26, 2020",China,Asia,480
"Thursday, February 27, 2020",China,Asia,480
"Friday, February 28, 2020",China,Asia,480
"Saturday, February 29, 2020",China,Asia,480
"Sunday, March 1, 2020",China,Asia,480
"Monday, March 2, 2020",China,Asia,480
"Tuesday, March 3, 2020",China,Asia,480
"Wednesday, March 4, 2020",China,Asia,480
"Thursday, March 5, 2020",China,Asia,481
"Friday, March 6, 2020",China,Asia,481
"Saturday, March 7, 2020",China,Asia,481
"Sunday, March 8, 2020",China,Asia,481
"Monday, March 9, 2020",China,Asia,481
"Tuesday, March 10, 2020",China,Asia,481
"Wednesday, March 11, 2020",China,Asia,482
"Thursday, March 12, 2020",China,Asia,482
"Friday, March 13, 2020",China,Asia,482
"Saturday, March 14, 2020",China,Asia,482
"Sunday, March 15, 2020",China,Asia,482
"Monday, March 16, 2020",China,Asia,482
"Tuesday, March 17, 2020",China,Asia,482
"Wednesday, March 18, 2020",China,Asia,482
"Thursday, March 19, 2020",China,Asia,483
"Friday, March 20, 2020",China,Asia,484
"Saturday, March 21, 2020",China,Asia,484
"Sunday, March 22, 2020",China,Asia,484
"Monday, March 23, 2020",China,Asia,484
"Tuesday, March 24, 2020",China,Asia,484
"Wednesday, March 25, 2020",China,Asia,484
"Thursday, March 26, 2020",China,Asia,484
"Friday, March 27, 2020",China,Asia,484
"Saturday, March 28, 2020",China,Asia,484
"Sunday, March 29, 2020",China,Asia,484
"Monday, March 30, 2020",China,Asia,484
"Tuesday, March 31, 2020",China,Asia,484
"Wednesday, April 1, 2020",China,Asia,484
"Thursday, April 2, 2020",China,Asia,488
"Friday, April 3, 2020",China,Asia,489
"Saturday, April 4, 2020",China,Asia,491
"Sunday, April 5, 2020",China,Asia,504
"Monday, April 6, 2020",China,Asia,524
"Tuesday, April 7, 2020",China,Asia,544
"Wednesday, April 8, 2020",China,Asia,569
"Thursday, April 9, 2020",China,Asia,609
"Friday, April 10, 2020",China,Asia,638
"Saturday, April 11, 2020",China,Asia,661
"Sunday, April 12, 2020",China,Asia,684
"Monday, April 13, 2020",China,Asia,740
"Tuesday, April 14, 2020",China,Asia,819
"Wednesday, April 15, 2020",China,Asia,841
"Thursday, April 16, 2020",China,Asia,861
"Friday, April 17, 2020",China,Asia,872
"Saturday, April 18, 2020",China,Asia,892
"Sunday, April 19, 2020",China,Asia,898
"Monday, April 20, 2020",China,Asia,905
"Tuesday, April 21, 2020",China,Asia,913
"Wednesday, April 22, 2020",China,Asia,921
"Thursday, April 23, 2020",China,Asia,928
"Friday, April 24, 2020",China,Asia,930
"Saturday, April 25, 2020",China,Asia,935
"Sunday, April 26, 2020",China,Asia,936
"Monday, April 27, 2020",China,Asia,939
"Tuesday, April 28, 2020",China,Asia,939
"Wednesday, April 29, 2020",China,Asia,939
"Thursday, April 30, 2020",China,Asia,944
"Friday, May 1, 2020",China,Asia,944
"Saturday, May 2, 2020",China,Asia,944
"Sunday, May 3, 2020",China,Asia,944
"Monday, May 4, 2020",China,Asia,944
"Tuesday, May 5, 2020",China,Asia,944
"Wednesday, May 6, 2020",China,Asia,944
"Thursday, May 7, 2020",China,Asia,944
"Friday, May 8, 2020",China,Asia,944
"Saturday, May 9, 2020",China,Asia,944
"Sunday, May 10, 2020",China,Asia,945
"Monday, May 11, 2020",China,Asia,945
"Tuesday, May 12, 2020",China,Asia,945
"Wednesday, May 13, 2020",China,Asia,945
"Thursday, May 14, 2020",China,Asia,945
"Friday, May 15, 2020",China,Asia,945
"Saturday, May 16, 2020",China,Asia,945
"Sunday, May 17, 2020",China,Asia,945
"Monday, May 18, 2020",China,Asia,945
"Tuesday, May 19, 2020",China,Asia,945
"Wednesday, May 20, 2020",China,Asia,945
"Thursday, May 21, 2020",China,Asia,945
"Friday, May 22, 2020",China,Asia,945
"Saturday, May 23, 2020",China,Asia,945
"Sunday, May 24, 2020",China,Asia,945
"Monday, May 25, 2020",China,Asia,945
"Tuesday, May 26, 2020",China,Asia,945
"Wednesday, May 27, 2020",China,Asia,945
"Thursday, May 28, 2020",China,Asia,945
"Friday, May 29, 2020",China,Asia,945
"Saturday, May 30, 2020",China,Asia,945
"Sunday, May 31, 2020",China,Asia,945
"Monday, June 1, 2020",China,Asia,945
"Tuesday, June 2, 2020",China,Asia,945
"Wednesday, June 3, 2020",China,Asia,947
"Thursday, June 4, 2020",China,Asia,947
"Friday, June 5, 2020",China,Asia,947
"Saturday, June 6, 2020",China,Asia,947
"Sunday, June 7, 2020",China,Asia,947
"Monday, June 8, 2020",China,Asia,947
"Tuesday, June 9, 2020",China,Asia,947
"Wednesday, June 10, 2020",China,Asia,947
"Thursday, June 11, 2020",China,Asia,947
"Friday, June 12, 2020",China,Asia,947
"Saturday, June 13, 2020",China,Asia,947
"Sunday, June 14, 2020",China,Asia,947
"Monday, June 15, 2020",China,Asia,947
"Tuesday, June 16, 2020",China,Asia,947
"Wednesday, June 17, 2020",China,Asia,947
"Thursday, June 18, 2020",China,Asia,947
"Friday, June 19, 2020",China,Asia,947
"Saturday, June 20, 2020",China,Asia,947
"Sunday, June 21, 2020",China,Asia,947
"Monday, June 22, 2020",China,Asia,947
"Tuesday, June 23, 2020",China,Asia,947
"Wednesday, June 24, 2020",China,Asia,947
"Thursday, June 25, 2020",China,Asia,947
"Friday, June 26, 2020",China,Asia,947
"Saturday, June 27, 2020",China,Asia,947
"Sunday, June 28, 2020",China,Asia,947
"Monday, June 29, 2020",China,Asia,947
"Tuesday, June 30, 2020",China,Asia,947
"Wednesday, July 1, 2020",China,Asia,947
"Thursday, July 2, 2020",China,Asia,947
"Friday, July 3, 2020",China,Asia,947
"Saturday, July 4, 2020",China,Asia,947
"Sunday, July 5, 2020",China,Asia,947
"Monday, July 6, 2020",China,Asia,947
"Tuesday, July 7, 2020",China,Asia,947
"Wednesday, July 8, 2020",China,Asia,947
"Thursday, July 9, 2020",China,Asia,947
"Friday, July 10, 2020",China,Asia,947
"Saturday, July 11, 2020",China,Asia,947
"Sunday, July 12, 2020",China,Asia,947
"Monday, July 13, 2020",China,Asia,947
"Tuesday, July 14, 2020",China,Asia,947
"Wednesday, July 15, 2020",China,Asia,947
"Thursday, July 16, 2020",China,Asia,947
"Friday, July 17, 2020",China,Asia,947
"Saturday, July 18, 2020",China,Asia,947
"Sunday, July 19, 2020",China,Asia,947
"Monday, July 20, 2020",China,Asia,947
"Tuesday, July 21, 2020",China,Asia,947
"Wednesday, July 22, 2020",China,Asia,947
"Thursday, July 23, 2020",China,Asia,947
"Friday, July 24, 2020",China,Asia,947
"Saturday, July 25, 2020",China,Asia,947
"Sunday, July 26, 2020",China,Asia,947
"Monday, July 27, 2020",China,Asia,947
"Tuesday, July 28, 2020",China,Asia,947
"Wednesday, July 29, 2020",China,Asia,947
"Thursday, July 30, 2020",China,Asia,947
"Friday, July 31, 2020",China,Asia,947
"Saturday, August 1, 2020",China,Asia,947
"Sunday, August 2, 2020",China,Asia,947
"Monday, August 3, 2020",China,Asia,947
"Tuesday, August 4, 2020",China,Asia,947
"Wednesday, August 5, 2020",China,Asia,947
"Thursday, August 6, 2020",China,Asia,947
"Friday, August 7, 2020",China,Asia,947
"Saturday, August 8, 2020",China,Asia,947
"Sunday, August 9, 2020",China,Asia,947
"Monday, August 10, 2020",China,Asia,948
"Tuesday, August 11, 2020",China,Asia,948
"Wednesday, August 12, 2020",China,Asia,948
"Thursday, August 13, 2020",China,Asia,948
"Friday, August 14, 2020",China,Asia,948
"Saturday, August 15, 2020",China,Asia,948
"Sunday, August 16, 2020",China,Asia,948
"Monday, August 17, 2020",China,Asia,948
"Tuesday, August 18, 2020",China,Asia,948
"Wednesday, August 19, 2020",China,Asia,948
"Wednesday, January 22, 2020",China,Asia,5
"Thursday, January 23, 2020",China,Asia,5
"Friday, January 24, 2020",China,Asia,9
"Saturday, January 25, 2020",China,Asia,32
"Sunday, January 26, 2020",China,Asia,83
"Monday, January 27, 2020",China,Asia,128
"Tuesday, January 28, 2020",China,Asia,168
"Wednesday, January 29, 2020",China,Asia,206
"Thursday, January 30, 2020",China,Asia,278
"Friday, January 31, 2020",China,Asia,352
"Saturday, February 1, 2020",China,Asia,422
